ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0038211,0.00031894,0.0061546,-0.00027406,-0.0013444,23:21.5
0.003763,0.00032495,0.0061956,-0.00025116,-0.0013096,23:21.5
0.0036658,0.00032773,0.0062522,-0.00021931,-0.001286,23:21.5
0.0035636,0.00032479,0.0062968,-0.00017635,-0.0012673,23:21.5
0.0034846,0.00032835,0.0063378,-0.00014817,-0.0012439,23:21.5
0.003452,0.00032945,0.0063706,-0.00014068,-0.0012413,23:21.5
0.003477,0.00032406,0.0063869,-0.00014518,-0.0012376,23:21.5
0.0035278,0.00034143,0.0063973,-0.00016991,-0.0012452,23:21.5
0.0035691,0.00034177,0.0064031,-0.000198,-0.0012868,23:21.5
0.0035809,0.00032682,0.0064127,-0.00021262,-0.001301,23:21.5
0.0035411,0.00033969,0.0064263,-0.00021644,-0.0012896,23:21.5
0.0034531,0.00034177,0.006437,-0.00020803,-0.0012811,23:21.5
0.0033321,0.00033692,0.0064558,-0.00018416,-0.0012441,23:21.5
0.0031976,0.00033626,0.0064703,-0.00015046,-0.0011977,23:21.6
0.0031003,0.00032858,0.0064619,-0.00013947,-0.0011758,23:21.6
0.0030597,0.00032551,0.0064539,-0.0001542,-0.001174,23:21.6
0.003054,0.00031928,0.0064475,-0.00017897,-0.0011809,23:21.6
0.0030869,0.00032202,0.00643,-0.00021571,-0.0011933,23:21.6
0.0031253,0.0003161,0.0064226,-0.00023551,-0.0012142,23:21.6
0.0031061,0.00029757,0.0064216,-0.00023913,-0.0012195,23:21.6
0.003042,0.00030088,0.0064118,-0.00024492,-0.0012009,23:21.6
0.0029365,0.00029793,0.0064005,-0.00023518,-0.0011712,23:21.6
0.0027905,0.00029061,0.0063987,-0.00021199,-0.0011269,23:21.6
0.0026642,0.00028374,0.0064076,-0.00018338,-0.0010845,23:21.6
0.002579,0.00026696,0.0064089,-0.00017093,-0.0010528,23:21.6
0.0025284,0.00026435,0.0064,-0.00019002,-0.0010331,23:21.6
0.0025063,0.0002435,0.0063969,-0.00020976,-0.0010378,23:21.6
0.0025191,0.00021451,0.0063946,-0.00022854,-0.0010512,23:21.6
0.002545,0.00020895,0.0063767,-0.00025636,-0.0010645,23:21.6
0.0025139,0.00019127,0.0063542,-0.00027062,-0.0010643,23:21.6
0.0024499,0.00018132,0.0063549,-0.00027168,-0.0010317,23:21.6
0.002359,0.00018364,0.006363,-0.00026397,-0.00099361,23:21.6
0.0022126,0.00018408,0.0063635,-0.00023198,-0.0009521,23:21.6
0.0020741,0.00019336,0.0063706,-0.00019546,-0.00090104,23:21.6
0.0019655,0.00017679,0.0063728,-0.00018325,-0.00087202,23:21.6
0.0019088,0.00015293,0.0063714,-0.00018748,-0.00086409,23:21.6
0.0019146,0.00014626,0.0063712,-0.00020505,-0.00086144,23:21.6
0.0019267,0.00013643,0.0063547,-0.00023786,-0.00086418,23:21.6
0.0019462,0.0001425,0.0063365,-0.00026311,-0.00087039,23:21.6
0.0019288,0.00014467,0.0063311,-0.00026326,-0.00085913,23:21.6
0.001836,0.00013156,0.0063249,-0.00024983,-0.00081961,23:21.6
0.0017248,0.00014208,0.0063183,-0.00022642,-0.00078394,23:21.6
0.0015767,0.00014915,0.0063248,-0.00018031,-0.00074333,23:21.6
0.0014014,0.00013893,0.0063333,-0.00013273,-0.00067495,23:21.6
0.0012799,0.00014901,0.0063336,-0.00011305,-0.00062494,23:21.6
0.0012011,0.00015721,0.0063439,-0.00010888,-0.00060589,23:21.6
0.0011418,0.0001456,0.0063336,-0.00010924,-0.00058649,23:21.6
0.0011188,0.00014207,0.0062761,-0.00011663,-0.00057407,23:21.6
0.001097,0.00014995,0.0062206,-0.00012185,-0.00055996,23:21.6
0.0010134,0.00015744,0.0061793,-0.00011193,-0.00052384,23:21.6
0.000876,0.00014983,0.0061528,-7.17E-05,-0.00046564,23:21.6
0.00069667,0.00013556,0.0061493,-1.08E-05,-0.00037494,23:21.6
0.00046993,0.00013063,0.0061269,4.99E-05,-0.0002838,23:21.6
0.00025822,0.00013823,0.0060813,0.00010564,-0.0002239,23:21.6
9.07E-05,0.00015788,0.0060376,0.00014948,-0.00017424,23:21.6
-5.78E-05,0.00015665,0.0060049,0.00019001,-0.00012947,23:21.6
-0.00018445,0.0001582,0.0059702,0.000217,-8.37E-05,23:21.6
-0.0002787,0.00018693,0.0059065,0.00022749,-3.42E-05,23:21.6
-0.00039782,0.00018834,0.0058487,0.00025988,1.20E-05,23:21.6
-0.00058896,0.00017598,0.0058182,0.00030978,8.30E-05,23:21.6
-0.00078896,0.000172,0.005796,0.00037551,0.00018681,23:21.6
-0.0010301,0.00016693,0.0057842,0.00045904,0.00029165,23:21.6
-0.0013599,0.00018613,0.0057598,0.00053911,0.00040292,23:21.6
-0.0016794,0.00020618,0.0057221,0.00062338,0.00052071,23:21.7
-0.0019548,0.000207,0.0056812,0.00069121,0.00060489,23:21.7
-0.0021921,0.00021368,0.0056286,0.00073594,0.00067474,23:21.7
-0.0023772,0.00020897,0.0055781,0.00079165,0.00076323,23:21.7
-0.0025553,0.0002017,0.0055045,0.00084207,0.00084235,23:21.7
-0.0027338,0.00022032,0.0054058,0.00087526,0.00090133,23:21.7
-0.0029139,0.00022354,0.0053266,0.00092831,0.00097579,23:21.7
-0.0031619,0.0002105,0.0052624,0.0010044,0.0010763,23:21.7
-0.0034609,0.00021055,0.0052028,0.0010745,0.00118,23:21.7
-0.0037585,0.00020399,0.005154,0.0011539,0.0012861,23:21.7
-0.004046,0.00019114,0.005105,0.0012461,0.0013789,23:21.7
-0.0042801,0.00017169,0.0050359,0.0013151,0.0014384,23:21.7
-0.0044475,0.00014613,0.004959,0.0013614,0.0014894,23:21.7
-0.004565,0.00013574,0.0048674,0.0013943,0.0015353,23:21.7
-0.0046465,0.00013162,0.0047484,0.0014118,0.0015637,23:21.7
-0.0047318,0.00012122,0.0046502,0.0014379,0.001598,23:21.7
-0.0048602,0.00011078,0.0045616,0.0014832,0.0016491,23:21.7
-0.0050286,0.00010365,0.0044567,0.0015305,0.0017113,23:21.7
-0.0052076,0.00010039,0.0043607,0.0015822,0.0017883,23:21.7
-0.005397,9.67E-05,0.0042727,0.0016413,0.0018591,23:21.7
-0.0055544,8.85E-05,0.0041767,0.0016902,0.001908,23:21.7
-0.0056445,8.43E-05,0.004068,0.0017239,0.0019446,23:21.7
-0.005694,7.51E-05,0.0039748,0.0017365,0.0019609,23:21.7
-0.0056808,6.64E-05,0.0038726,0.0017217,0.0019629,23:21.7
-0.0056191,8.37E-05,0.0037269,0.001704,0.0019622,23:21.7
-0.0055705,9.76E-05,0.0035927,0.0016982,0.0019487,23:21.7
-0.0055418,0.00010171,0.0034593,0.0016859,0.0019391,23:21.7
-0.0055349,0.00011342,0.0033062,0.001679,0.0019435,23:21.7
-0.0055419,0.00011052,0.0031732,0.0016864,0.0019371,23:21.7
-0.0055321,0.00011248,0.0030162,0.0016678,0.0019182,23:21.7
-0.0054962,0.00013069,0.0028377,0.0016393,0.0019031,23:21.7
-0.0054514,0.000136,0.0026914,0.0016315,0.0019002,23:21.7
-0.005415,0.00013347,0.0025217,0.001612,0.0019031,23:21.7
-0.0053726,0.00013708,0.0023226,0.0015861,0.0018907,23:21.7
-0.0053174,0.00013625,0.0021387,0.0015657,0.0018623,23:21.7
-0.0052718,0.00012239,0.0019475,0.0015395,0.001835,23:21.7
-0.0052516,0.0001183,0.0017338,0.001526,0.001818,23:21.7
-0.0052645,0.00013452,0.0015493,0.0015247,0.0018126,23:21.7
-0.005301,0.00014654,0.0013939,0.0015291,0.0018391,23:21.7
-0.0053574,0.00014977,0.0012271,0.0015436,0.001893,23:21.7
-0.0054203,0.00015113,0.0010722,0.0015458,0.0019215,23:21.7
-0.0054263,0.00015371,0.0008828,0.0015293,0.0019326,23:21.7
-0.0053736,0.00015937,0.00069604,0.0015058,0.0019144,23:21.7
-0.0053267,0.00013905,0.00049455,0.0014758,0.0018605,23:21.7
-0.005272,0.00011914,0.00026609,0.0014461,0.0018481,23:21.7
-0.0052073,0.0001291,0.00012465,0.0014162,0.001837,23:21.7
-0.0052044,0.00011281,-7.31E-05,0.0013975,0.0018219,23:21.7
-0.0052481,0.00010468,-0.00020002,0.0014028,0.0018449,23:21.7
-0.0053107,0.00010613,-0.00037653,0.0014142,0.0018789,23:21.7
-0.0053993,9.41E-05,-0.00060562,0.0014346,0.0019306,23:21.7
-0.0054682,8.67E-05,-0.00059081,0.0014731,0.0018985,23:21.8
-0.0055235,-2.19E-05,-0.00097196,0.0015214,0.0018723,23:21.8
-0.0055354,-5.43E-05,-0.00078322,0.0015456,0.0019525,23:21.8
-0.0054724,0.00011785,0.00037458,0.0015257,0.0019344,23:21.8
-0.005408,0.00016751,0.00044892,0.001496,0.0018954,23:21.8
-0.0053507,0.00011642,4.92E-05,0.0014634,0.0019002,23:21.8
-0.0053427,0.00014314,4.28E-05,0.0014486,0.0018787,23:21.8
-0.005391,0.00011881,-0.00019461,0.0014518,0.0019019,23:21.8
-0.0054473,0.00010367,-0.00033865,0.0014597,0.0019386,23:21.8
-0.0055457,0.0001445,-0.00052248,0.0014928,0.0019874,23:21.8
-0.0056007,5.01E-05,-0.00062262,0.0015071,0.0019576,23:21.8
-0.005673,5.49E-05,-0.00082406,0.0015909,0.0019293,23:21.8
-0.0058687,0.0003731,-0.0015498,0.0017595,0.0021003,23:21.8
-0.0059835,0.00062626,-0.0018892,0.0018035,0.0022638,23:21.8
-0.006018,0.0007701,-0.0019097,0.0017813,0.002423,23:21.8
-0.0060929,0.00096838,-0.002087,0.0017837,0.0026328,23:21.8
-0.0061656,0.0011353,-0.0021276,0.0017221,0.0027773,23:21.8
-0.0062703,0.0013066,-0.0021596,0.0016212,0.0029436,23:21.8
-0.0064019,0.00139,-0.0022251,0.001484,0.0030647,23:21.8
-0.0065026,0.0014016,-0.0022608,0.0013211,0.0031268,23:21.8
-0.0065747,0.0014636,-0.0023101,0.0012204,0.0032128,23:21.8
-0.0066606,0.0013643,-0.0023207,0.0011373,0.003233,23:21.8
-0.0067697,0.0011448,-0.0023596,0.0010331,0.0032081,23:21.8
-0.0068628,0.00093246,-0.0024586,0.00097382,0.003169,23:21.8
-0.0069859,0.00062463,-0.0025546,0.00097027,0.0031091,23:21.8
-0.0071998,0.0003479,-0.0026264,0.0010423,0.0030794,23:21.8
-0.007537,0.00014102,-0.0028027,0.0011805,0.0030984,23:21.8
-0.0079599,-6.18E-05,-0.0030683,0.0013099,0.0031421,23:21.8
-0.008306,-0.00015914,-0.0031707,0.0014502,0.003157,23:21.8
-0.0085343,-0.00019346,-0.0031765,0.0015991,0.0031656,23:21.8
-0.0087167,-0.00020865,-0.0032204,0.001711,0.003193,23:21.8
-0.0088469,-0.00016346,-0.0032602,0.0018242,0.0032138,23:21.8
-0.0089403,-9.82E-05,-0.0033836,0.0019485,0.0032528,23:21.8
-0.0090471,-3.67E-05,-0.0035406,0.0020505,0.0032958,23:21.8
-0.0092035,-6.61E-06,-0.0037243,0.0021574,0.0033499,23:21.8
-0.0094412,2.07E-06,-0.0040285,0.0022746,0.0034318,23:21.8
-0.0097091,4.54E-05,-0.004262,0.0023764,0.0035047,23:21.8
-0.010041,9.97E-05,-0.0044495,0.0025188,0.0036148,23:21.8
-0.010459,0.00014223,-0.0047206,0.0026961,0.0037755,23:21.8
-0.010841,0.00018752,-0.004977,0.0028516,0.0039563,23:21.8
-0.011266,0.00021736,-0.0052544,0.0030085,0.0041459,23:21.8
-0.011751,0.0002269,-0.0055382,0.0031417,0.0043061,23:21.8
-0.012174,0.00023829,-0.0057512,0.0032532,0.0044532,23:21.8
-0.012551,0.0002403,-0.0059489,0.0033774,0.0045781,23:21.8
-0.0129,0.00023885,-0.0061932,0.0034786,0.0046762,23:21.8
-0.013247,0.00024422,-0.0064206,0.0035711,0.0047925,23:21.8
-0.013582,0.00023114,-0.0065554,0.0036813,0.0049134,23:21.8
-0.013916,0.00022741,-0.0066896,0.0037882,0.0050369,23:21.8
-0.014279,0.00024339,-0.0068332,0.0038902,0.0051613,23:21.8
-0.014581,0.00025618,-0.0069915,0.0039863,0.0052651,23:21.8
-0.014813,0.00028105,-0.0072227,0.0040497,0.0053453,23:21.9
-0.014964,0.00029281,-0.0074288,0.0040787,0.0053907,23:21.9
-0.015024,0.0002858,-0.0076345,0.00409,0.0054074,23:21.9
-0.015022,0.00028483,-0.0078599,0.0040781,0.0054058,23:21.9
-0.014959,0.0002782,-0.0080122,0.0040562,0.0053895,23:21.9
-0.014871,0.00026313,-0.0081952,0.0040307,0.0053644,23:21.9
-0.014795,0.00023784,-0.00841,0.0040017,0.0053349,23:21.9
-0.01472,0.00022863,-0.0085598,0.0039767,0.0053109,23:21.9
-0.014611,0.00023337,-0.0087419,0.0039375,0.0052867,23:21.9
-0.014495,0.00021094,-0.0089404,0.003887,0.0052456,23:21.9
-0.014308,0.00019777,-0.0090806,0.0038249,0.0051748,23:21.9
-0.014013,0.00019869,-0.0091986,0.0037407,0.0050604,23:21.9
-0.013737,0.00017898,-0.0093348,0.0036336,0.0049159,23:21.9
-0.013409,0.00015398,-0.0094935,0.003514,0.0047829,23:21.9
-0.013006,0.00013047,-0.0095971,0.003411,0.0046539,23:21.9
-0.012651,0.00012245,-0.0097179,0.0033003,0.0045126,23:21.9
-0.012347,0.00012392,-0.0098958,0.0031896,0.0043956,23:21.9
-0.01207,0.00011307,-0.0099868,0.0031076,0.0043066,23:21.9
-0.01181,0.00010477,-0.010048,0.0030221,0.0042199,23:21.9
-0.011604,9.25E-05,-0.010112,0.0029451,0.0041464,23:21.9
-0.011379,7.71E-05,-0.010119,0.0028717,0.0040752,23:21.9
-0.011091,6.86E-05,-0.010131,0.0027898,0.0039651,23:21.9
-0.010823,5.80E-05,-0.01015,0.0027167,0.0038545,23:21.9
-0.010579,5.52E-05,-0.01016,0.0026398,0.0037788,23:21.9
-0.010391,5.08E-05,-0.010175,0.0025907,0.0037126,23:21.9
-0.010289,3.69E-05,-0.010182,0.0025671,0.0036738,23:21.9
-0.010225,3.45E-05,-0.010193,0.0025435,0.0036349,23:21.9
-0.010165,3.81E-05,-0.010215,0.0025363,0.0035821,23:21.9
-0.010087,3.68E-05,-0.010226,0.0025091,0.0035379,23:21.9
-0.0099469,4.03E-05,-0.010249,0.0024662,0.0034839,23:21.9
-0.0097555,5.04E-05,-0.010283,0.002428,0.0034411,23:21.9
-0.0094935,5.25E-05,-0.010264,0.002365,0.0033704,23:21.9
-0.0091376,4.69E-05,-0.010215,0.0022922,0.0032585,23:21.9
-0.0088608,4.13E-05,-0.010193,0.0022124,0.0031581,23:21.9
-0.0085941,3.44E-05,-0.010174,0.002126,0.0030431,23:21.9
-0.0081962,3.26E-05,-0.010148,0.0020478,0.0029145,23:21.9
-0.0078968,4.21E-05,-0.010111,0.0019806,0.0028065,23:21.9
-0.0076845,5.68E-05,-0.010064,0.0019375,0.0027387,23:21.9
-0.0074474,5.49E-05,-0.010036,0.0018983,0.0026891,23:21.9
-0.0072614,4.59E-05,-0.010012,0.0018491,0.0026198,23:21.9
-0.0070077,5.77E-05,-0.0099491,0.0017839,0.0025479,23:21.9
-0.0066786,6.37E-05,-0.0098715,0.0016978,0.0024624,23:21.9
-0.0064083,5.08E-05,-0.0098103,0.0016107,0.002345,23:21.9
-0.0061054,3.94E-05,-0.0097476,0.001517,0.0022204,23:21.9
-0.0057586,3.24E-05,-0.009688,0.0014277,0.0021125,23:21.9
-0.0054735,3.55E-05,-0.0096255,0.0013548,0.0020314,23:21.9
-0.0052393,4.18E-05,-0.0095449,0.001286,0.0019616,23:21.9
-0.0050329,4.40E-05,-0.0094712,0.00123,0.0018998,23:21.9
-0.0048557,5.37E-05,-0.0093933,0.0011846,0.0018699,23:21.9
-0.0047145,5.77E-05,-0.0093015,0.001136,0.0018468,23:22.0
-0.0045457,6.40E-05,-0.0092254,0.0010769,0.0017802,23:22.0
-0.0043008,9.35E-05,-0.0091593,0.0010033,0.0016836,23:22.0
-0.0040443,0.00010015,-0.009096,0.00093384,0.0015931,23:22.0
-0.0037884,9.00E-05,-0.0090282,0.00087387,0.0015086,23:22.0
-0.0035163,0.00011301,-0.0089455,0.0008035,0.0014287,23:22.0
-0.0032781,0.00013129,-0.0088704,0.00074396,0.0013697,23:22.0
-0.0031265,0.00013955,-0.0087964,0.00071113,0.0013334,23:22.0
-0.0030218,0.00016206,-0.0087126,0.00068641,0.0013105,23:22.0
-0.0029138,0.00017384,-0.008622,0.00066916,0.0012829,23:22.0
-0.0028228,0.00017823,-0.0085241,0.0006526,0.0012432,23:22.0
-0.0027165,0.00018037,-0.0084408,0.00063317,0.0012072,23:22.0
-0.0025623,0.00018233,-0.0083671,0.00060212,0.0011574,23:22.0
-0.0023907,0.00019583,-0.0082879,0.00055225,0.0010905,23:22.0
-0.0021997,0.0002059,-0.0081982,0.00050275,0.0010298,23:22.0
-0.002009,0.00021215,-0.0081029,0.00045288,0.00096675,23:22.0
-0.001874,0.00021967,-0.008003,0.00041405,0.0009171,23:22.0
-0.001789,0.0002276,-0.0078875,0.00039797,0.00090455,23:22.0
-0.0017219,0.00024489,-0.0077811,0.00038489,0.00090688,23:22.0
-0.0016671,0.00025826,-0.0076683,0.00037819,0.00090186,23:22.0
-0.0016256,0.00026127,-0.0075337,0.00037899,0.00089168,23:22.0
-0.0015414,0.00026553,-0.0074081,0.00036797,0.00087185,23:22.0
-0.0013956,0.00025616,-0.007289,0.00034466,0.00083473,23:22.0
-0.0012678,0.00023243,-0.0071633,0.00031142,0.00078118,23:22.0
-0.001125,0.00022987,-0.0070264,0.00026477,0.00071289,23:22.0
-0.00094225,0.00025097,-0.0068922,0.00021913,0.00065059,4/7/2021 16:23
-0.00081392,0.00026188,-0.006743,0.00019117,0.00060442,23:22.0
-0.00073671,0.00025487,-0.0065477,0.00017973,0.00056755,23:22.0
-0.00067915,0.0002573,-0.0063452,0.00017283,0.00054155,23:22.0
-0.00065181,0.00026643,-0.0061677,0.00017049,0.00051937,23:22.0
-0.00062912,0.00025603,-0.0059646,0.00017776,0.00050136,23:22.0
-0.00056238,0.00025396,-0.0057237,0.00016863,0.00048208,23:22.0
-0.00044714,0.00026889,-0.0055316,0.00012909,0.00044133,23:22.0
-0.00032142,0.0002688,-0.0053487,8.84E-05,0.00038645,23:22.0
-0.00018943,0.0002652,-0.0051136,5.76E-05,0.00034037,23:22.0
-6.20E-05,0.00026074,-0.0048978,2.21E-05,0.00029775,23:22.0
2.74E-05,0.00025232,-0.0046795,-5.37E-06,0.00024089,23:22.0
6.76E-05,0.00025302,-0.0044318,-7.27E-06,0.00020427,23:22.0
8.26E-05,0.00024821,-0.0041942,-3.19E-06,0.00020781,23:22.0
0.00010594,0.00023417,-0.003941,-3.94E-06,0.0001878,23:22.0
0.00012634,0.00022015,-0.0036989,-1.43E-06,0.00015322,23:22.0
0.00015868,0.00020278,-0.0035092,-5.19E-06,0.00014919,23:22.0
0.00025256,0.0001924,-0.0033177,-2.99E-05,0.00012052,23:22.0
0.0003784,0.00019979,-0.0031085,-6.95E-05,6.63E-05,23:22.0
0.00049429,0.00019542,-0.0029096,-0.00010509,1.40E-05,23:22.0
0.00060864,0.00017137,-0.002731,-0.00014009,-5.40E-05,23:22.0
0.000688,0.00015857,-0.0025631,-0.00016612,-0.00010137,23:22.0
0.00070672,0.00014124,-0.002391,-0.00016303,-0.00011496,23:22.0
0.00071301,0.00012609,-0.0022445,-0.00015776,-0.00010993,23:22.0
0.000706,0.00012791,-0.0021105,-0.00015661,-9.50E-05,23:22.0
0.00067396,0.00010766,-0.0019626,-0.00014514,-0.00010195,23:22.0
0.0007005,9.49E-05,-0.0018359,-0.00015101,-0.00012676,23:22.1
0.0007873,0.0001034,-0.0017312,-0.00017606,-0.00015808,23:22.1
0.00086464,8.19E-05,-0.0016418,-0.00019671,-0.00019997,23:22.1
0.00096783,6.09E-05,-0.0015709,-0.00022176,-0.00024833,23:22.1
0.0010911,5.58E-05,-0.0015043,-0.0002511,-0.00029039,23:22.1
0.001161,4.42E-05,-0.001431,-0.00026126,-0.00030934,23:22.1
0.0011833,5.32E-05,-0.0013363,-0.00026132,-0.00032606,23:22.1
0.0011891,6.77E-05,-0.001224,-0.00026194,-0.00034902,23:22.1
0.0011802,7.27E-05,-0.0011163,-0.00024344,-0.00035923,23:22.1
0.0011665,8.22E-05,-0.0010291,-0.00022431,-0.00036196,23:22.1
0.0011885,7.31E-05,-0.00095248,-0.00022799,-0.00035613,23:22.1
0.0012571,5.99E-05,-0.00086982,-0.00023735,-0.00035943,23:22.1
0.0013445,6.38E-05,-0.00079293,-0.00025159,-0.00039576,23:22.1
0.0014488,6.66E-05,-0.00073163,-0.0002751,-0.00044323,23:22.1
0.0015569,6.63E-05,-0.00067172,-0.00029749,-0.00048204,23:22.1
0.0016316,6.56E-05,-0.00059652,-0.00031211,-0.0005088,23:22.1
0.0016638,6.76E-05,-0.00050796,-0.00030837,-0.00052097,23:22.1
0.0016688,6.76E-05,-0.00042372,-0.00028838,-0.0005158,23:22.1
0.0016699,6.53E-05,-0.00034359,-0.00027845,-0.00051382,23:22.1
0.0016852,7.40E-05,-0.00026459,-0.00028498,-0.00054283,23:22.1
0.0017412,7.33E-05,-0.00019862,-0.00029738,-0.0005824,23:22.1
0.0018644,5.93E-05,-0.00013233,-0.00032739,-0.00062298,23:22.1
0.0020188,6.13E-05,-6.20E-05,-0.00037771,-0.00068347,23:22.1
0.0021812,6.31E-05,-5.29E-06,-0.0004302,-0.00074613,23:22.1
0.0023559,5.20E-05,6.55E-05,-0.00047763,-0.00079395,23:22.1
0.0024841,4.74E-05,0.00017135,-0.00051482,-0.00084917,23:22.1
0.0025525,4.66E-05,0.00027376,-0.00054039,-0.00091564,23:22.1
0.002618,4.43E-05,0.00035855,-0.00056967,-0.00095154,23:22.1
0.0026926,4.50E-05,0.00046509,-0.00059723,-0.00094083,23:22.1
0.0027626,4.19E-05,0.00060009,-0.00061978,-0.00094514,23:22.1
0.0028747,2.55E-05,0.00072209,-0.00066615,-0.00099788,23:22.1
0.0030483,9.90E-06,0.00082523,-0.00072788,-0.001061,23:22.1
0.0032149,3.72E-06,0.00093294,-0.00079237,-0.0011439,23:22.1
0.0033937,-8.49E-06,0.0010383,-0.00086482,-0.0012324,23:22.1
0.0036059,-1.75E-05,0.0011427,-0.00092902,-0.0012974,23:22.1
0.0037789,-1.93E-05,0.0012582,-0.00098656,-0.0013737,23:22.1
0.0039037,-2.33E-05,0.0013833,-0.0010342,-0.0014209,23:22.1
0.0040057,-2.73E-05,0.0015257,-0.0010719,-0.0014415,23:22.1
0.0040842,-3.73E-05,0.0016719,-0.0011087,-0.0014916,23:22.1
0.0041529,-4.73E-05,0.0018153,-0.0011431,-0.0015333,23:22.1
0.0042565,-5.46E-05,0.0019618,-0.0011953,-0.001577,23:22.1
0.0044019,-7.26E-05,0.0020953,-0.0012599,-0.0016452,23:22.1
0.0045587,-9.97E-05,0.0022192,-0.0013197,-0.0017197,23:22.1
0.0047204,-0.00011806,0.0023315,-0.0013739,-0.0017833,23:22.1
0.0048621,-0.00012062,0.0024423,-0.0014198,-0.0018113,23:22.1
0.0049566,-0.00012799,0.002568,-0.001461,-0.0018421,23:22.1
0.0049902,-0.00013558,0.0026772,-0.001483,-0.0018743,23:22.1
0.004986,-0.00012359,0.0027723,-0.0014907,-0.0018738,23:22.1
0.0049917,-0.00011684,0.0028763,-0.0015051,-0.0018786,23:22.1
0.0049996,-0.00013094,0.0029768,-0.0015139,-0.0018881,23:22.1
0.0050374,-0.00014672,0.0030645,-0.0015257,-0.0019092,23:22.2
0.0051441,-0.00015735,0.0031241,-0.0015593,-0.001963,23:22.2
0.0052696,-0.00016517,0.0031656,-0.0016043,-0.0020151,23:22.2
0.0053952,-0.00016702,0.0032153,-0.0016474,-0.0020804,23:22.2
0.0055158,-0.00017593,0.0032512,-0.0016813,-0.0021519,23:22.2
0.005583,-0.00019084,0.0032939,-0.001704,-0.0021769,23:22.2
0.0056086,-0.00018734,0.0033622,-0.0017086,-0.0021807,23:22.2
0.0056109,-0.00019717,0.0034053,-0.0017012,-0.0021771,23:22.2
0.0055918,-0.00022557,0.0034508,-0.0017025,-0.0021702,23:22.2
0.0056032,-0.00022235,0.0035212,-0.0017106,-0.0021847,23:22.2
0.0056597,-0.00022567,0.0035817,-0.0017241,-0.0021924,23:22.2
0.005731,-0.00025393,0.0036509,-0.0017419,-0.0022121,23:22.2
0.0058183,-0.00025889,0.0037165,-0.0017618,-0.002269,23:22.2
0.005925,-0.00025623,0.0037598,-0.001792,-0.0023041,23:22.2
0.0060175,-0.00026308,0.0038116,-0.0018122,-0.0023266,23:22.2
0.0060559,-0.00026194,0.0038779,-0.0018166,-0.0023649,23:22.2
0.0060372,-0.00024834,0.0039401,-0.0018149,-0.0023717,23:22.2
0.005987,-0.00023851,0.0040019,-0.0017923,-0.0023362,23:22.2
0.0059301,-0.00025213,0.0040662,-0.0017625,-0.0022904,23:22.2
0.0058847,-0.00027808,0.0040964,-0.0017401,-0.0022713,23:22.2
0.005882,-0.00028563,0.0041038,-0.0017325,-0.0022782,23:22.2
0.0059219,-0.000274,0.0041124,-0.0017472,-0.002282,23:22.2
0.0059761,-0.000277,0.004109,-0.0017581,-0.0022998,23:22.2
0.0060351,-0.00028402,0.0041354,-0.0017684,-0.002327,23:22.2
0.0060641,-0.00028172,0.0041916,-0.0017799,-0.0023411,23:22.2
0.0060424,-0.00029833,0.0042413,-0.0017637,-0.002342,23:22.2
0.0059767,-0.00031161,0.0043035,-0.0017327,-0.0023208,23:22.2
0.0058771,-0.00031594,0.0043633,-0.0016971,-0.0022967,23:22.2
0.0057897,-0.00033391,0.0044159,-0.0016603,-0.0022771,23:22.2
0.0057364,-0.00034036,0.0044892,-0.0016389,-0.0022453,23:22.2
0.0057113,-0.00034397,0.0045618,-0.0016276,-0.0022286,23:22.2
0.0057161,-0.00036007,0.0046118,-0.0016275,-0.0022422,23:22.2
0.0057458,-0.00036593,0.0046514,-0.0016386,-0.0022502,23:22.2
0.0057777,-0.00036925,0.0046948,-0.0016523,-0.0022502,23:22.2
0.0057845,-0.00037444,0.0047359,-0.0016589,-0.0022599,23:22.2
0.0057598,-0.00036662,0.0047779,-0.0016454,-0.0022533,23:22.2
0.0056841,-0.00036301,0.0048502,-0.0016203,-0.0022403,23:22.2
0.0055716,-0.00037083,0.0049332,-0.0015878,-0.0022289,23:22.2
0.0054765,-0.00037356,0.0049986,-0.0015511,-0.0021949,23:22.2
0.0054025,-0.00037669,0.0050543,-0.0015279,-0.002166,23:22.2
0.0053662,-0.00038115,0.0050981,-0.0015166,-0.0021382,23:22.2
0.0053827,-0.00037774,0.0051492,-0.001518,-0.0021226,23:22.2
0.0054089,-0.00036858,0.0052021,-0.0015306,-0.0021498,23:22.2
0.0054318,-0.00036449,0.0052274,-0.0015368,-0.0021606,23:22.2
0.0054321,-0.00036781,0.0052417,-0.0015256,-0.002143,23:22.2
0.0053848,-0.00035729,0.0052613,-0.0015057,-0.0021167,23:22.2
0.0053038,-0.00034202,0.0052914,-0.001487,-0.0020732,23:22.2
0.0051714,-0.00034364,0.0053446,-0.0014466,-0.0020215,23:22.2
0.0050188,-0.00034145,0.0053967,-0.0013946,-0.0019634,23:22.2
0.0049056,-0.00033692,0.0054025,-0.0013638,-0.0019366,23:22.2
0.0048291,-0.00034273,0.0053913,-0.0013441,-0.0019293,23:22.3
0.0047883,-0.00034032,0.0053763,-0.0013334,-0.0019062,23:22.3
0.0047702,-0.0003262,0.0053329,-0.0013299,-0.0019128,23:22.3
0.0047537,-0.00030363,0.0052852,-0.0013309,-0.0019055,23:22.3
