ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0010624,0.0012197,-0.00015412,-0.0011741,0.00054617,21:40.4
0.00093873,0.0011032,-0.00014024,-0.0011582,0.00054627,21:40.4
0.00076524,0.00081091,-9.81E-05,-0.0011019,0.00052984,21:40.4
0.00051344,0.00045682,-0.00017317,-0.00097479,0.00049846,21:40.4
0.00017377,0.00015742,-0.00039709,-0.00076705,0.00048537,21:40.4
-6.43E-05,-2.97E-05,-0.00052898,-0.00058075,0.00045852,21:40.4
-0.00014632,-0.00012439,-0.00050547,-0.00045984,0.00036824,21:40.4
-0.00017011,-0.00017836,-0.00044206,-0.0003819,0.0002727,21:40.4
-0.00016824,-0.0001528,-0.00034098,-0.00029886,0.00021521,21:40.4
-0.00018447,-9.30E-05,-0.00022509,-0.00022439,0.00018913,21:40.4
-0.00023323,-7.99E-05,-0.00013801,-0.00016354,0.00016014,21:40.4
-0.00027955,-9.24E-05,-6.48E-05,-9.16E-05,0.00012341,21:40.4
-0.00028591,-6.49E-05,-8.31E-06,-4.39E-05,0.00011426,21:40.4
-0.00021345,-8.55E-06,2.42E-05,-2.29E-05,0.00010156,21:40.4
-9.14E-05,1.85E-05,2.86E-05,-1.82E-05,5.85E-05,21:40.4
1.65E-05,2.57E-05,1.58E-05,-3.42E-05,1.20E-05,21:40.4
8.86E-05,2.00E-05,3.41E-06,-4.61E-05,-2.08E-05,21:40.4
0.00010298,4.10E-06,-9.73E-06,-4.61E-05,-3.41E-05,21:40.4
5.39E-05,-4.54E-06,-6.35E-06,-3.09E-05,-2.67E-05,21:40.4
-3.38E-05,-1.82E-05,1.62E-05,1.37E-06,-5.61E-06,21:40.4
-0.00013272,-3.12E-05,4.01E-05,3.77E-05,1.62E-05,21:40.4
-0.00020487,-3.32E-05,6.41E-05,6.60E-05,3.61E-05,21:40.5
-0.00023344,-3.68E-05,7.27E-05,7.79E-05,4.47E-05,21:40.5
-0.00021173,-4.46E-05,5.74E-05,7.35E-05,2.76E-05,21:40.5
-0.00013907,-4.92E-05,3.43E-05,5.17E-05,-1.61E-06,21:40.5
-4.97E-05,-4.92E-05,8.47E-06,2.46E-05,-2.88E-05,21:40.5
1.26E-05,-5.04E-05,-1.58E-05,8.52E-06,-5.59E-05,21:40.5
2.58E-05,-5.29E-05,-2.36E-05,2.48E-06,-7.12E-05,21:40.5
-3.06E-06,-5.57E-05,-5.28E-06,1.59E-05,-5.57E-05,21:40.5
-7.48E-05,-5.92E-05,2.44E-05,4.84E-05,-2.54E-05,21:40.5
-0.00016056,-5.65E-05,4.45E-05,7.56E-05,-3.71E-06,21:40.5
-0.00022115,-5.51E-05,6.45E-05,9.30E-05,1.73E-05,21:40.5
-0.00025371,-5.72E-05,7.77E-05,0.0001044,2.92E-05,21:40.5
-0.00021423,-5.06E-05,6.27E-05,9.69E-05,1.25E-05,21:40.5
-0.00012209,-4.87E-05,3.52E-05,7.03E-05,-1.65E-05,21:40.5
-5.16E-05,-5.29E-05,8.23E-06,4.32E-05,-4.27E-05,21:40.5
1.33E-05,-5.34E-05,-2.08E-05,2.15E-05,-7.32E-05,21:40.5
4.67E-05,-5.61E-05,-3.27E-05,1.14E-05,-8.47E-05,21:40.5
3.40E-06,-5.27E-05,-1.42E-05,2.91E-05,-6.21E-05,21:40.5
-7.39E-05,-5.11E-05,9.62E-06,5.80E-05,-3.80E-05,21:40.5
-0.00015037,-5.81E-05,2.96E-05,8.19E-05,-1.64E-05,21:40.5
-0.00022224,-5.55E-05,5.77E-05,0.0001071,8.63E-06,21:40.5
-0.00025712,-5.08E-05,6.65E-05,0.00011606,1.71E-05,21:40.5
-0.00021188,-5.01E-05,4.66E-05,9.92E-05,4.47E-06,21:40.5
-0.00012641,-4.54E-05,2.10E-05,6.85E-05,-2.84E-05,21:40.5
-4.42E-05,-4.37E-05,-1.26E-05,3.78E-05,-6.23E-05,21:40.5
3.74E-05,-4.66E-05,-3.87E-05,1.99E-05,-7.96E-05,21:40.5
6.17E-05,-4.71E-05,-3.67E-05,1.58E-05,-8.73E-05,21:40.5
1.76E-05,-4.44E-05,-2.13E-05,2.67E-05,-7.53E-05,21:40.5
-5.24E-05,-4.10E-05,2.12E-06,4.85E-05,-4.74E-05,21:40.5
-0.00013528,-3.99E-05,3.20E-05,7.75E-05,-2.29E-05,21:40.5
-0.00019328,-3.80E-05,5.37E-05,0.00010132,-2.20E-06,21:40.5
-0.00021104,-3.40E-05,6.04E-05,0.00010465,4.40E-06,21:40.5
-0.00017819,-3.44E-05,5.00E-05,9.44E-05,-1.48E-05,21:40.5
-8.57E-05,-3.72E-05,2.26E-05,6.76E-05,-4.58E-05,21:40.5
1.16E-05,-3.76E-05,-1.33E-05,3.22E-05,-7.20E-05,21:40.5
7.45E-05,-3.69E-05,-3.92E-05,6.93E-06,-9.34E-05,21:40.5
9.47E-05,-3.37E-05,-4.20E-05,-6.32E-07,-0.00010206,21:40.5
6.06E-05,-3.21E-05,-2.32E-05,1.96E-05,-8.46E-05,21:40.5
-1.66E-05,-3.37E-05,5.55E-06,4.61E-05,-5.76E-05,21:40.5
-9.50E-05,-3.01E-05,2.57E-05,6.47E-05,-3.84E-05,21:40.5
-0.00015155,-2.67E-05,4.23E-05,8.89E-05,-2.06E-05,21:40.5
-0.00018195,-2.74E-05,6.11E-05,9.98E-05,-9.72E-06,21:40.5
-0.00013804,-2.53E-05,5.02E-05,8.23E-05,-2.02E-05,21:40.5
-3.44E-05,-2.42E-05,1.28E-05,5.36E-05,-4.79E-05,21:40.5
4.75E-05,-2.56E-05,-1.49E-05,2.35E-05,-8.00E-05,21:40.5
0.00010645,-2.41E-05,-3.26E-05,-8.29E-07,-0.00010355,21:40.5
0.00013345,-1.93E-05,-3.89E-05,-3.88E-06,-0.00010557,21:40.5
9.24E-05,-1.07E-05,-2.04E-05,1.20E-05,-8.83E-05,21:40.5
2.31E-05,-3.53E-06,5.23E-06,3.39E-05,-6.49E-05,21:40.5
-4.33E-05,-2.80E-06,2.19E-05,5.67E-05,-4.10E-05,21:40.5
-0.00011183,-1.64E-06,4.15E-05,7.73E-05,-2.08E-05,21:40.6
-0.00012967,2.63E-06,5.39E-05,8.69E-05,-1.44E-05,21:40.6
-6.75E-05,6.29E-06,3.91E-05,7.29E-05,-3.14E-05,21:40.6
1.11E-05,6.12E-06,7.47E-06,4.14E-05,-6.57E-05,21:40.6
8.83E-05,1.48E-06,-2.26E-05,9.66E-06,-9.78E-05,21:40.6
0.00016671,-2.56E-07,-3.94E-05,-1.30E-05,-0.00011652,21:40.6
0.00018121,3.01E-06,-3.85E-05,-1.62E-05,-0.00011724,21:40.6
0.00012628,4.95E-06,-2.11E-05,-7.06E-07,-0.00010003,21:40.6
5.72E-05,6.12E-06,2.70E-06,2.25E-05,-7.64E-05,21:40.6
-1.13E-05,9.71E-06,2.66E-05,4.94E-05,-5.07E-05,21:40.6
-7.28E-05,1.43E-05,4.88E-05,7.01E-05,-3.00E-05,21:40.6
-9.14E-05,1.57E-05,5.26E-05,7.27E-05,-2.81E-05,21:40.6
-4.50E-05,1.36E-05,3.62E-05,5.82E-05,-4.69E-05,21:40.6
4.34E-05,1.22E-05,8.24E-06,2.98E-05,-8.02E-05,21:40.6
0.00013969,1.13E-05,-2.22E-05,-2.95E-06,-0.00010765,21:40.6
0.00020439,1.23E-05,-4.02E-05,-2.41E-05,-0.00012071,21:40.6
0.00021167,1.60E-05,-4.67E-05,-2.87E-05,-0.00012888,21:40.6
0.00017397,1.78E-05,-3.03E-05,-1.36E-05,-0.0001136,21:40.6
0.00010192,1.81E-05,4.73E-06,1.47E-05,-7.88E-05,21:40.6
2.01E-05,1.80E-05,2.48E-05,3.94E-05,-5.96E-05,21:40.6
-3.28E-05,2.03E-05,3.65E-05,5.61E-05,-4.40E-05,21:40.6
-4.43E-05,2.48E-05,4.83E-05,5.83E-05,-3.07E-05,21:40.6
8.09E-06,2.42E-05,3.34E-05,3.77E-05,-5.29E-05,21:40.6
0.00011067,2.25E-05,-5.58E-06,3.88E-06,-8.99E-05,21:40.6
0.00018787,2.67E-05,-3.46E-05,-2.70E-05,-0.00011353,21:40.6
0.00023462,2.53E-05,-5.08E-05,-4.80E-05,-0.00013494,21:40.6
0.0002651,2.08E-05,-5.55E-05,-5.31E-05,-0.00014392,21:40.6
0.00022551,2.60E-05,-3.34E-05,-3.65E-05,-0.00012464,21:40.6
0.00013938,2.81E-05,-5.76E-06,-9.52E-06,-9.45E-05,21:40.6
7.20E-05,2.87E-05,1.34E-05,1.39E-05,-7.48E-05,21:40.6
1.65E-05,3.63E-05,3.31E-05,3.11E-05,-6.15E-05,21:40.6
4.49E-06,3.78E-05,3.70E-05,3.18E-05,-5.13E-05,21:40.6
7.08E-05,3.56E-05,1.97E-05,1.08E-05,-6.60E-05,21:40.6
0.00015979,3.37E-05,-9.93E-06,-2.04E-05,-0.00010456,21:40.6
0.00023992,3.07E-05,-4.24E-05,-5.18E-05,-0.00013481,21:40.6
0.00030609,3.16E-05,-6.01E-05,-7.07E-05,-0.00014641,21:40.6
0.00031179,3.27E-05,-6.01E-05,-6.97E-05,-0.00014561,21:40.6
0.00025468,3.58E-05,-4.60E-05,-5.73E-05,-0.00013189,21:40.6
0.00018208,4.02E-05,-2.04E-05,-3.29E-05,-0.00010624,21:40.6
0.00011267,3.95E-05,7.46E-06,-4.26E-06,-7.92E-05,21:40.6
6.19E-05,3.69E-05,2.46E-05,7.25E-06,-6.29E-05,21:40.6
6.12E-05,3.77E-05,2.24E-05,3.89E-06,-6.37E-05,21:40.6
0.00011608,4.12E-05,6.58E-06,-1.19E-05,-8.30E-05,21:40.6
0.00020809,3.81E-05,-1.88E-05,-4.52E-05,-0.00011166,21:40.6
0.00030091,2.70E-05,-4.83E-05,-7.49E-05,-0.00013899,21:40.6
0.00034753,1.83E-05,-6.93E-05,-8.79E-05,-0.00015776,21:40.6
0.00034688,1.90E-05,-7.56E-05,-9.42E-05,-0.00015876,21:40.6
0.0003109,2.61E-05,-6.04E-05,-8.19E-05,-0.00013764,21:40.6
0.00023222,2.60E-05,-3.14E-05,-5.03E-05,-0.00010274,21:40.6
0.00014973,2.37E-05,-9.47E-06,-2.74E-05,-7.11E-05,21:40.6
9.50E-05,2.03E-05,-8.08E-07,-1.26E-05,-5.30E-05,21:40.7
7.98E-05,9.26E-06,-5.65E-06,-6.70E-06,-5.25E-05,21:40.7
0.00012833,7.06E-06,-2.13E-05,-2.61E-05,-6.87E-05,21:40.7
6.00E-05,3.42E-05,0.00030155,2.35E-05,9.05E-06,21:40.6
0.00011866,5.10E-05,0.00037451,1.94E-05,-2.73E-07,21:40.7
0.00017989,3.15E-05,0.00028082,-1.65E-05,-2.53E-05,21:40.7
0.00017804,4.02E-05,0.00032498,-6.53E-06,-1.72E-05,21:40.7
0.00012199,2.59E-05,0.00032505,2.00E-05,5.49E-06,21:40.7
2.47E-05,1.75E-05,0.0003469,4.11E-05,3.10E-05,21:40.7
-5.23E-05,2.62E-05,0.00037515,5.78E-05,5.51E-05,21:40.7
-0.00011415,2.14E-05,0.00038121,7.92E-05,7.67E-05,21:40.7
-0.00013451,1.16E-05,0.00039049,8.66E-05,8.40E-05,21:40.7
-6.08E-05,5.98E-06,0.0003499,5.96E-05,6.49E-05,21:40.7
1.67E-05,-2.17E-06,0.00031963,2.72E-05,3.76E-05,21:40.7
7.64E-05,-1.17E-05,0.00029514,2.25E-06,1.08E-05,21:40.7
0.00013566,-1.13E-05,0.00026014,-1.38E-05,-6.22E-06,21:40.7
0.00012556,-9.12E-06,0.00026103,-4.80E-06,7.13E-06,21:40.7
5.47E-05,-9.43E-06,0.00027882,1.91E-05,3.26E-05,21:40.7
-3.38E-05,-8.53E-06,0.00029918,4.57E-05,5.62E-05,21:40.7
-0.00012297,-6.94E-06,0.00032063,7.76E-05,8.76E-05,21:40.7
-0.00018164,-3.54E-06,0.00032897,9.85E-05,0.0001075,21:40.7
-0.00019415,-5.75E-06,0.0003197,0.00010036,0.00010582,21:40.7
-0.00015324,-8.93E-06,0.00029515,8.85E-05,8.83E-05,21:40.7
-6.96E-05,-7.48E-06,0.00026033,5.97E-05,5.74E-05,21:40.7
1.25E-05,-8.72E-06,0.00022284,3.37E-05,3.05E-05,21:40.7
4.14E-05,-7.40E-06,0.00019813,3.01E-05,1.65E-05,21:40.7
1.51E-05,1.27E-07,0.00019472,3.95E-05,1.93E-05,21:40.7
-3.38E-05,5.19E-06,0.00020444,5.98E-05,3.77E-05,21:40.7
-0.00011838,3.72E-06,0.00022099,9.31E-05,6.40E-05,21:40.7
-0.0002168,4.69E-06,0.00024124,0.00012085,9.12E-05,21:40.7
-0.00026771,1.22E-05,0.00025246,0.00013453,0.00010621,21:40.7
-0.0002724,1.50E-05,0.00024369,0.00013964,0.00010438,21:40.7
-0.00022473,1.19E-05,0.00021456,0.00012356,8.31E-05,21:40.7
-0.00012966,1.00E-05,0.00017655,9.27E-05,5.38E-05,21:40.7
-5.81E-05,1.27E-05,0.00014624,6.96E-05,3.09E-05,21:40.7
-2.96E-05,1.80E-05,0.00012776,5.55E-05,1.34E-05,21:40.7
-3.09E-05,1.86E-05,0.00012557,6.06E-05,1.51E-05,21:40.7
-9.53E-05,1.77E-05,0.00014379,8.67E-05,3.63E-05,21:40.7
-0.00019409,1.93E-05,0.00016673,0.0001133,6.28E-05,21:40.7
-0.00026744,1.68E-05,0.00018306,0.00013641,8.76E-05,21:40.7
-0.00032356,1.42E-05,0.00019251,0.00015572,9.88E-05,21:40.7
-0.00032607,1.57E-05,0.00018425,0.00015334,9.22E-05,21:40.7
-0.00025367,1.55E-05,0.00016018,0.00012838,7.03E-05,21:40.7
-0.0001769,1.60E-05,0.00013314,0.00010075,4.05E-05,21:40.7
-0.00010791,1.50E-05,0.00010248,7.45E-05,1.12E-05,21:40.7
-5.21E-05,1.14E-05,8.22E-05,6.25E-05,7.05E-07,21:40.7
-6.33E-05,1.55E-05,8.63E-05,7.40E-05,1.08E-05,21:40.7
-0.00013295,1.89E-05,0.00010458,9.25E-05,2.22E-05,21:40.7
-0.00021757,1.84E-05,0.00012853,0.00011895,4.87E-05,21:40.7
-0.00029345,2.26E-05,0.00015388,0.00014499,7.87E-05,21:40.7
-0.00034094,2.16E-05,0.00016757,0.00015627,8.58E-05,21:40.7
-0.00033443,2.07E-05,0.0001603,0.00015304,8.40E-05,21:40.7
-0.00026725,2.39E-05,0.00014533,0.00012769,6.38E-05,21:40.7
-0.00017449,1.83E-05,0.00012053,9.54E-05,2.88E-05,21:40.7
-8.99E-05,1.71E-05,8.36E-05,7.26E-05,4.60E-06,21:40.7
-4.87E-05,2.11E-05,7.10E-05,6.02E-05,-8.55E-06,21:40.8
-7.15E-05,1.55E-05,7.97E-05,6.68E-05,-4.59E-06,21:40.8
-0.00012355,1.74E-05,9.43E-05,8.75E-05,1.79E-05,21:40.8
-0.00019441,2.71E-05,0.00012584,0.00011531,4.95E-05,21:40.8
-0.00027885,2.67E-05,0.00015018,0.00014258,7.39E-05,21:40.8
-0.00032593,2.64E-05,0.00015843,0.00015409,8.16E-05,21:40.8
-0.00031668,2.87E-05,0.0001594,0.00014867,7.89E-05,21:40.8
-0.00025265,2.37E-05,0.0001388,0.00012956,5.84E-05,21:40.8
-0.00014897,2.09E-05,0.00010599,9.81E-05,2.62E-05,21:40.8
-6.82E-05,2.33E-05,8.09E-05,6.71E-05,-1.09E-06,21:40.8
-4.42E-05,1.93E-05,6.85E-05,5.47E-05,-1.35E-05,21:40.8
-5.95E-05,1.90E-05,7.51E-05,6.42E-05,-2.58E-06,21:40.8
-0.0001119,2.90E-05,9.49E-05,8.58E-05,1.66E-05,21:40.8
-0.00019216,2.80E-05,0.00011553,0.00011176,4.05E-05,21:40.8
-0.00026817,2.13E-05,0.00014017,0.0001366,7.14E-05,21:40.8
-0.00032132,2.27E-05,0.00015776,0.0001524,8.61E-05,21:40.8
-0.00030475,2.04E-05,0.00014819,0.00014463,7.52E-05,21:40.8
-0.00021776,2.17E-05,0.00012151,0.00011505,4.88E-05,21:40.8
-0.00013991,2.83E-05,9.43E-05,8.75E-05,2.10E-05,21:40.8
-7.06E-05,2.83E-05,7.24E-05,6.32E-05,-3.95E-06,21:40.8
-1.53E-05,2.75E-05,5.72E-05,4.73E-05,-1.94E-05,21:40.8
-3.78E-05,2.68E-05,6.09E-05,5.85E-05,-8.81E-06,21:40.8
-0.00010632,2.92E-05,8.67E-05,7.99E-05,1.17E-05,21:40.8
-0.00017747,3.30E-05,0.00011162,0.00010303,3.26E-05,21:40.8
-0.00025915,2.92E-05,0.0001351,0.00013137,6.01E-05,21:40.8
-0.00030888,2.85E-05,0.00014903,0.00014444,6.99E-05,21:40.8
-0.00028274,2.90E-05,0.00013916,0.0001366,6.14E-05,21:40.8
-0.00021573,2.50E-05,0.00012051,0.0001151,4.35E-05,21:40.8
-0.0001321,2.84E-05,9.19E-05,8.48E-05,1.19E-05,21:40.8
-4.35E-05,2.97E-05,6.22E-05,5.65E-05,-1.25E-05,21:40.8
-1.32E-05,2.32E-05,5.19E-05,4.51E-05,-1.93E-05,21:40.8
-4.20E-05,2.56E-05,6.07E-05,5.41E-05,-1.31E-05,21:40.8
-0.00010188,3.07E-05,8.42E-05,7.45E-05,7.73E-06,21:40.8
-0.00019104,2.82E-05,0.00010985,0.00010466,3.85E-05,21:40.8
-0.0002559,2.77E-05,0.00012996,0.00012816,6.09E-05,21:40.8
-0.00028031,2.94E-05,0.00013986,0.00013638,6.67E-05,21:40.8
-0.00026936,2.88E-05,0.00013444,0.00013672,6.72E-05,21:40.8
-0.00020053,2.46E-05,0.00011269,0.00011377,4.81E-05,21:40.8
-0.000108,2.12E-05,7.86E-05,8.06E-05,1.06E-05,21:40.8
-3.97E-05,2.07E-05,5.29E-05,6.27E-05,-1.72E-05,21:40.8
-1.11E-05,1.78E-05,4.21E-05,5.11E-05,-3.01E-05,21:40.8
-2.62E-05,1.90E-05,4.81E-05,5.61E-05,-1.69E-05,21:40.8
-8.86E-05,2.15E-05,7.54E-05,8.28E-05,1.36E-05,21:40.8
-0.00017305,1.92E-05,9.95E-05,0.00011062,3.86E-05,21:40.8
-0.00024313,2.08E-05,0.00011451,0.00013501,5.97E-05,21:40.8
-0.00028947,2.27E-05,0.0001294,0.00014584,7.17E-05,21:40.8
-0.00026948,2.02E-05,0.0001252,0.00013396,6.47E-05,21:40.8
-0.00019092,1.55E-05,9.56E-05,0.00011116,3.60E-05,21:40.8
-0.00012155,1.17E-05,6.25E-05,8.15E-05,3.91E-06,21:40.8
-5.65E-05,1.17E-05,3.79E-05,5.48E-05,-1.65E-05,21:40.8
-1.41E-05,1.11E-05,2.25E-05,4.88E-05,-2.68E-05,21:40.9
-4.17E-05,1.07E-05,3.14E-05,6.01E-05,-1.65E-05,21:40.9
-0.00011256,1.17E-05,5.85E-05,7.92E-05,6.05E-06,21:40.9
-0.0001863,1.02E-05,8.22E-05,0.0001019,2.91E-05,21:40.9
-0.00025619,7.19E-06,0.0001034,0.00012643,5.29E-05,21:40.9
-0.00030182,8.85E-06,0.00011208,0.00014044,6.31E-05,21:40.9
-0.00027576,1.18E-05,0.00010401,0.00012878,5.52E-05,21:40.9
-0.00019794,9.40E-06,8.32E-05,0.00010445,3.12E-05,21:40.9
-0.00011337,6.83E-06,4.64E-05,7.65E-05,4.42E-07,21:40.9
-3.32E-05,4.25E-06,2.20E-05,4.97E-05,-2.37E-05,21:40.9
-3.84E-06,1.53E-06,1.94E-05,4.33E-05,-3.54E-05,21:40.9
-3.37E-05,1.04E-06,2.57E-05,5.36E-05,-2.25E-05,21:40.9
-9.75E-05,-1.57E-07,4.46E-05,7.48E-05,3.14E-06,21:40.9
-0.00018767,1.74E-06,6.47E-05,0.00010549,2.53E-05,21:40.9
-0.00025737,2.09E-06,8.61E-05,0.00012486,4.90E-05,21:40.9
-0.00028053,-2.38E-06,0.00010769,0.00013069,6.16E-05,21:40.9
-0.00026031,-4.65E-06,0.00010009,0.00012571,4.71E-05,21:40.9
-0.00019248,-8.00E-06,6.82E-05,9.85E-05,1.80E-05,21:40.9
-0.00010299,-1.20E-05,3.80E-05,6.72E-05,-2.91E-06,21:40.9
-3.22E-05,-1.03E-05,1.38E-05,4.90E-05,-2.13E-05,21:40.9
-4.51E-06,-3.04E-06,4.94E-07,3.75E-05,-3.83E-05,21:40.9
-2.96E-05,-5.25E-07,1.07E-05,4.77E-05,-2.67E-05,21:40.9
-0.00010485,-6.11E-06,3.75E-05,7.81E-05,3.06E-06,21:40.9
-0.00018872,-8.27E-06,5.73E-05,0.00010146,2.64E-05,21:40.9
-0.00025065,-7.72E-06,7.26E-05,0.00011945,4.69E-05,21:40.9
-0.00029114,-7.98E-06,8.88E-05,0.00013047,6.08E-05,21:40.9
-0.00026412,-1.05E-05,7.97E-05,0.0001215,5.17E-05,21:40.9
-0.00017533,-1.41E-05,4.73E-05,9.49E-05,2.40E-05,21:40.9
-0.00010029,-8.68E-06,1.86E-05,6.32E-05,-2.72E-07,21:40.9
-4.29E-05,-5.40E-06,-4.02E-06,4.00E-05,-2.34E-05,21:40.9
-4.85E-06,-9.53E-06,-1.07E-05,3.01E-05,-3.75E-05,21:40.9
-3.47E-05,-1.13E-05,3.50E-06,4.34E-05,-2.04E-05,21:40.9
-0.00011481,-1.32E-05,2.33E-05,7.26E-05,6.45E-06,21:40.9
-0.00018937,-1.01E-05,4.51E-05,9.47E-05,2.73E-05,21:40.9
-0.0002581,-1.01E-05,6.39E-05,0.00011053,4.80E-05,21:40.9
-0.0002928,-1.75E-05,7.01E-05,0.00012048,5.80E-05,21:40.9
-0.00025382,-1.60E-05,5.75E-05,0.00011303,4.45E-05,21:40.9
-0.00018766,-1.53E-05,2.89E-05,8.37E-05,1.53E-05,21:40.9
-0.00011185,-2.21E-05,-2.68E-07,5.08E-05,-1.29E-05,21:40.9
-3.39E-05,-2.68E-05,-2.28E-05,3.15E-05,-3.54E-05,21:40.9
-9.89E-06,-2.35E-05,-3.32E-05,2.11E-05,-3.96E-05,21:40.9
-4.29E-05,-1.46E-05,-2.42E-05,3.33E-05,-2.45E-05,21:40.9
-0.00011398,-1.46E-05,-4.63E-07,6.39E-05,-1.66E-06,21:40.9
-0.0001941,-1.71E-05,2.63E-05,8.79E-05,2.95E-05,21:40.9
-0.00024816,-1.28E-05,4.40E-05,0.00010819,5.13E-05,21:40.9
-0.00027465,-1.60E-05,4.80E-05,0.00011429,5.88E-05,21:40.9
-0.00024913,-2.43E-05,3.42E-05,0.00010209,4.76E-05,21:40.9
-0.00016794,-2.53E-05,8.21E-06,8.15E-05,1.28E-05,21:40.9
-8.02E-05,-2.87E-05,-1.50E-05,5.07E-05,-1.28E-05,21:40.9
-2.00E-05,-3.15E-05,-3.83E-05,2.71E-05,-2.99E-05,21:40.9
-4.15E-06,-2.62E-05,-5.18E-05,2.22E-05,-4.01E-05,21:41.0
-3.35E-05,-2.76E-05,-3.75E-05,3.26E-05,-2.43E-05,21:41.0
-0.00010185,-2.83E-05,-1.11E-05,5.77E-05,4.04E-08,21:41.0
-0.00018432,-2.25E-05,1.06E-05,8.45E-05,2.32E-05,21:41.0
-0.00024373,-2.45E-05,2.90E-05,0.00010645,4.26E-05,21:41.0
-0.00027338,-2.47E-05,4.21E-05,0.00011753,5.29E-05,21:41.0
-0.00023823,-2.41E-05,2.98E-05,9.87E-05,4.33E-05,21:41.0
-0.00014379,-2.82E-05,-4.90E-06,6.93E-05,9.58E-06,21:41.0
-8.07E-05,-2.86E-05,-2.72E-05,5.34E-05,-1.84E-05,21:41.0
-3.90E-05,-3.46E-05,-4.76E-05,3.09E-05,-3.62E-05,21:41.0
8.82E-07,-3.86E-05,-6.30E-05,1.75E-05,-4.23E-05,21:41.0
-3.46E-05,-3.04E-05,-4.13E-05,3.46E-05,-2.40E-05,21:41.0
-0.00011333,-2.57E-05,-1.27E-05,5.45E-05,-3.87E-06,21:41.0
-0.00017496,-2.46E-05,5.21E-06,7.78E-05,1.84E-05,21:41.0
-0.00024458,-1.92E-05,2.41E-05,0.00010394,4.67E-05,21:41.0
-0.00027655,-2.01E-05,2.66E-05,0.00010773,5.06E-05,21:41.0
-0.00022708,-2.84E-05,1.10E-05,9.35E-05,3.34E-05,21:41.0
-0.00015332,-2.91E-05,-1.20E-05,6.87E-05,1.15E-05,21:41.0
-7.63E-05,-2.70E-05,-4.16E-05,3.89E-05,-1.78E-05,21:41.0
-3.70E-06,-2.75E-05,-6.70E-05,1.93E-05,-3.81E-05,21:41.0
1.82E-05,-2.65E-05,-7.01E-05,1.49E-05,-3.84E-05,21:41.0
-2.21E-05,-3.37E-05,-5.34E-05,2.57E-05,-2.76E-05,21:41.0
-0.00010348,-4.17E-05,-3.38E-05,5.06E-05,-3.50E-06,21:41.0
-0.0001836,-3.74E-05,-7.44E-06,7.80E-05,2.51E-05,21:41.0
-0.00023426,-3.10E-05,1.34E-05,9.37E-05,4.25E-05,4/7/2021 16:21
-0.00025492,-2.97E-05,1.50E-05,0.00010015,5.05E-05,21:41.0
-0.00022048,-2.70E-05,1.00E-05,8.89E-05,4.08E-05,21:41.0
-0.0001327,-2.05E-05,-1.67E-05,5.44E-05,7.93E-06,21:41.0
-4.53E-05,-2.42E-05,-5.53E-05,2.79E-05,-2.29E-05,21:41.0
7.06E-06,-3.10E-05,-7.04E-05,1.57E-05,-3.92E-05,21:41.0
2.12E-05,-2.68E-05,-7.33E-05,9.92E-06,-4.55E-05,21:41.0
-9.43E-06,-2.70E-05,-6.51E-05,2.48E-05,-3.41E-05,21:41.0
-8.47E-05,-3.03E-05,-4.31E-05,5.16E-05,-8.15E-06,21:41.0
-0.00016471,-2.86E-05,-2.06E-05,7.66E-05,1.68E-05,21:41.0
-0.0002205,-2.57E-05,2.57E-06,9.27E-05,3.61E-05,21:41.0
-0.00023805,-2.07E-05,7.12E-06,9.29E-05,4.22E-05,21:41.0
-0.00019036,-2.13E-05,-1.37E-05,8.24E-05,2.92E-05,21:41.0
-0.00010668,-2.25E-05,-3.82E-05,6.15E-05,5.37E-06,21:41.0
-2.90E-05,-1.91E-05,-6.28E-05,3.37E-05,-2.15E-05,21:41.0
3.67E-05,-1.75E-05,-8.27E-05,1.13E-05,-4.35E-05,21:41.0
5.94E-05,-1.67E-05,-8.32E-05,1.27E-05,-4.81E-05,21:41.0
1.41E-05,-1.33E-05,-6.40E-05,3.75E-05,-3.21E-05,21:41.0
-6.29E-05,-3.69E-06,-3.79E-05,6.24E-05,-8.74E-06,21:41.0
-0.00012924,2.16E-06,-9.03E-06,8.91E-05,1.65E-05,21:41.0
-0.00018999,4.04E-06,1.53E-05,0.00011935,3.97E-05,21:41.0
-0.00021023,9.35E-06,1.84E-05,0.0001251,4.27E-05,21:41.0
-0.00015079,8.06E-06,2.32E-06,9.96E-05,2.49E-05,21:41.0
-7.12E-05,7.09E-06,-2.50E-05,7.55E-05,-2.18E-06,21:41.0
-1.20E-06,7.69E-06,-4.96E-05,5.74E-05,-3.21E-05,21:41.0
6.38E-05,9.72E-06,-6.16E-05,3.76E-05,-4.75E-05,21:41.0
8.14E-05,2.44E-05,-6.53E-05,4.47E-05,-4.25E-05,21:41.1
3.88E-05,3.18E-05,-4.88E-05,6.93E-05,-3.01E-05,21:41.1
-4.00E-05,3.25E-05,-2.12E-05,9.71E-05,-9.53E-06,21:41.1
-0.00011795,3.94E-05,-3.12E-06,0.00013095,1.72E-05,21:41.1
-0.00016309,3.93E-05,1.63E-05,0.0001447,3.53E-05,21:41.1
-0.00017069,4.25E-05,2.85E-05,0.00014928,4.43E-05,21:41.1
-0.00013086,4.97E-05,1.41E-05,0.00013703,3.34E-05,21:41.1
